10.0,49.0,-0.99855879853169
26.0,23.0,-1.0
38.0,22.0,-0.9998382923673997
13.0,17.0,-0.9745979237793658
11.0,51.0,-0.9987562189054726
10.0,20.0,-0.9819289967640084
10.0,21.0,-0.9882795158191668
24.0,18.0,-0.9976608343996983
16.0,18.0,-0.9932161479727615
11.0,18.0,-0.9885427429842103
14.0,48.0,-1.0
10.0,31.0,-0.9984271849491684
13.0,36.0,-0.9986904121142117
20.0,26.0,-0.9999148646347693
19.0,39.0,-1.0
16.0,43.0,-1.0
16.0,21.0,-0.9985070083712857
11.0,51.0,-0.9987562189054726
10.0,41.0,-0.9984929917404292
11.0,25.0,-0.9972492106459019
20.0,19.0,-0.9966039228179256
13.0,38.0,-0.9999341932087391
20.0,28.0,-1.0
15.0,22.0,-0.9946958416655862
19.0,22.0,-0.9997573600776448
10.0,22.0,-0.9945642280830645
11.0,30.0,-0.9974466310196844
10.0,24.0,-0.9958080091775918
20.0,26.0,-0.9999148646347693
14.0,24.0,-0.9973808242284236
11.0,43.0,-0.9986904121142117
10.0,49.0,-0.99855879853169
10.0,25.0,-0.9959396227601136
10.0,29.0,-0.997183403854641
20.0,18.0,-0.9949910195921192
11.0,21.0,-0.9935178673623197
13.0,29.0,-0.9973808242284236
10.0,24.0,-0.9958080091775918
16.0,23.0,-0.9997956681651001
16.0,29.0,-0.9998637787767335
11.0,21.0,-0.9935178673623197
10.0,25.0,-0.9959396227601136
14.0,24.0,-0.9973808242284236
16.0,21.0,-0.9985070083712857
13.0,29.0,-0.9973808242284236
10.0,24.0,-0.9958080091775918
10.0,24.0,-0.9958080091775918
10.0,24.0,-0.9958080091775918
10.0,24.0,-0.9958080091775918
10.0,24.0,-0.9958080091775918
